,title,href,text
31,В Севастополе спустя час сняли ограничения на продажу продуктов и топлива,https://www.rbc.ru/politics/08/10/2022/634143039a79479d2d16700a,"В Севастополе будут сняты все ограничения на продажу продуктов и топлива, написал в телеграм-канале глава города Михаил Развожаев. Он пояснил, что «официально подтверждены логистические поставки топлива и бакалейных товаров» через новые российские регионы, то есть через ДНР, ЛНР, Херсонскую и Запорожскую области. Губернатор подчеркнул, что «никакого дефицита нет и не будет», а прокуратура будет следить за уровнем цен. Сообщение, что в Севастополе вводятся ограничения на продажу бензина и бакалеи, появилось в телеграм-канале Развожаева в 11:11, новое сообщение — в 12:20. Согласно первому, в Севастополе был ограничен отпуск бакалейной продукции до 3 кг или пачек в одни руки, чтобы избежать ажиотажа на фоне проблем с сообщением с материковой частью. Глава региона запретил также продавать бензин в канистры. До этого крымский минпром сообщил об ограничении на отпуск бакалейной продукции до 3 кг в одни руки. Позднее ведомство удалило сообщение, пояснив, что эта мера действует в регионе со времен пандемии коронавируса, а новых ограничений не вводилось. Утром 8 октября на Крымском мосту, который соединяет Керченский полуостров с Таманским, произошел пожар. Причиной возгорания назвали подрыв грузовика, из-за чего загорелись семь топливных цистерн в хвосте следовавшего в Крым состава. По данным Следственного комитета, погибли три человека. СК возбудил уголовное дело, не уточнив, по какой статье. Частично обрушились два автомобильных пролета моста. Глава Крыма Сергей Аксенов говорил, что уцелела «одна автомобильная нитка из Керчи на Тамань». Автомобильное и железнодорожное движение по мосту приостановлено. РЖД временно прекратили продажу билетов на поезда, следующие в Крым и обратно. Отменены также автобусные рейсы с полуострова. Власти планируют запустить паромы."
32,Губернатор сообщил о втором за день обстреле села в Белгородской области,https://www.rbc.ru/politics/08/10/2022/63413dd09a79479c1e5e3e6f,"Под обстрел попало село Тишанка Волоконовского района, пострадавших нет, сообщил глава Белгородской области Вячеслав Гладков. «Осколками повреждены два легковых автомобиля работников зерновой компании. По предварительной информации, пострадавших нет. Глава района Сергей Бикетов и оперативные службы уже находятся на месте», — написал Гладков в «Телеграм». Согласно данным сервиса «Яндекс.Карты», Тишанка расположена примерно в 2,5 км от границы с Харьковской областью. Ранее Гладков сообщил об ударах украинских сил по селу Бирюч Валуйского городского округа. Там пострадала 16-летняя девушка. После начала спецоперации на Украине власти граничащих с ней российских регионов регулярно сообщают об обстрелах с украинской стороны. В частности, в результате подобных действий 3 октября погибла 48-летняя женщина в Головчино, а 7 октября пострадал мирный житель в Щетиновке, говорил Гладков. В Белгородской области введен повышенный, желтый режим террористической угрозы, его регулярно продлевают, в последний раз — до 22 октября. На этот же период продлен запрет на запуск в регионе фейерверков, петард и салютов."
33,МИД заявил о «террористической сущности» Киева после взрыва в Крыму,https://www.rbc.ru/politics/08/10/2022/634137949a79479a1cbdf092,"Реакция властей Украины на взрыв и пожар на Крымском мосту, который считается объектом гражданской инфраструктуры, — признак их «террористической сущности», написала в телеграм-канале представитель российского МИДа Мария Захарова. Утром 8 октября на Крымском мосту подорвали грузовик, что вызвало возгорание семи топливных цистерн и обрушение двух автомобильных пролетов. Советник главы офиса президент Украины Михаил Подоляк затем оценил ситуацию фразой «Крым. Мост. Начало», указав, что «все украденное» следует вернуть Киеву. Служба безопасности Украины (СБУ) опубликовала переделанное стихотворение поэта Тараса Шевченко: «Светает. Мост красиво пылает». Минобороны страны назвало мост «печально известным символом» России в Крыму. О произошедшем на Крымском мосту доложили президенту Владимиру Путину. По его поручению премьер-министр Михаил Мишустин сформировал правительственную комиссию по ЧП, куда вошли представители ФСБ, МВД и других ведомств. Следственный комитет завел по факту инцидента уголовное дело, но не уточнил, по какой статье. В госсовете Крыма обвинили в произошедшем «украинских вандалов, которые «таки сумели дотянуться окровавленным руками» до моста. В Киеве раньше неоднократно предупреждали о стремлении нанести удар по Крымскому мосту. Это будет сделано, как только представится возможность, говорил секретарь украинского СНБО Алексей Данилов. В Кремле такое заявление сочли анонсом теракта, а зампред Совбеза Дмитрий Медведев выразил уверенность, что угрожающие должны понимать, куда будет нанесен ответный удар. Присоединение Крыма к России произошло в марте 2014 года по результатам референдума, проведенного под контролем российских военных. Украина, США, страны Евросоюза и большинство других государств мира его итогов не признали, украинский президент Владимир Зеленский пообещал вернуть Крым «любыми средствами». В Пентагоне отмечали, что не против ударов Украины по объектам в Крыму. Власти России считают вопрос территориальной принадлежности полуострова закрытым."
34,Рогов сообщил о полном отключении ЗАЭС от украинской сети из-за обстрелов,https://www.rbc.ru/politics/08/10/2022/63412ee69a794798200573d0,"В результате обстрелов со стороны украинской армии была повреждена и отключилась последняя линия электропередачи, соединяющая Запорожскую АЭС с энергосистемой Украины, заявил член главного совета военно-гражданской администрации (ВГА) Запорожской области Владимир Рогов, передает «РИА Новости». В частности, указал член ВГА, повреждена Днепровская линия электропередачи мощностью 750 кВ. Станция автоматически перешла на питание от дизель-генераторов. По словам Рогова, украинская сторона «сознательно перебила последнюю линию электропередачи и наносит удары по ТЭС в Энергодаре, чтобы не допустить запуска энергоблоков АЭС». Накануне Рогов говорил, что пока нет возможности запустить энергоблоки станции, поскольку для этого нужно много электричества. Кроме того, выработанную энергию некуда будет отправлять. «На сегодня у нас только одна целая линия электропередачи, так называемая ферросплавная, которая ведет на правый берег Днепра, но по ней идет переток для поддержания собственных нужд и цикла на атомной станции», — сказал он. Запорожская АЭС — крупнейшая в Европе атомная станция по установленной мощности и третья по размеру в мире. Она перешла под контроль российских военных в начале боевых действий на Украине, однако формально управлялась украинским «Энергоатомом». АЭС связана с объединенной энергосистемой Украины тремя линиями электропередачи на 750 кВ и одной на 330 кВ. Она поставляет электроэнергию в Днепропетровскую, Запорожскую, Николаевскую, Херсонскую и Одесскую области, а до ноября 2015 года также в Крым (тогда была взорвана ЛЭП на границе с Херсонской областью, по которой энергия поставлялась на полуостров). На Запорожскую АЭС приходилось шесть из 15 работающих атомных энергоблоков Украины. Ежегодно станция генерирует 40–42 млрд кВт·ч электроэнергии, что составляет почти 21% производства электроэнергии Украины и 50% ее производства на атомных станциях. После перехода Энергодара под контроль российских сил Москва и Киев неоднократно обвиняли друг друга в обстрелах АЭС, находящейся в городе. В конце августа станция впервые в истории полностью отключилась от электросети. После этого туда приехали специалисты МАГАТЭ. Они обнаружили физические повреждения станции, а также указали на присутствие российских военнослужащих, автомобилей и техники. После отъезда агентство оставило там двух своих специалистов. 11 сентября был отключен последний, шестой энергоблок АЭС. Днем ранее Рогов говорил, что Украина в одностороннем порядке перестала принимать энергию с АЭС. По его словам, на тот момент электроэнергию продолжали подавать на подконтрольные России территории Запорожской и Херсонской областей. По итогам референдумов, прошедших с 23 по 27 сентября, Запорожская область наряду с Херсонской областью, ДНР и ЛНР вошла в состав России. После этого президент Владимир Путин поручил принять Запорожскую АЭС в федеральную собственность. Российские власти полагают, что станция будет работать под руководством профильных ведомств России, в частности «Росэнергоатома»."
35,В Киеве после взрыва на крымском мосту заявили: «Крым. Мост. Начало»,https://www.rbc.ru/politics/08/10/2022/634129f69a794796e5c1c0f3,"Взрыв и пожар на Крымском мосту являются «началом», «все нелегально построенное должно быть разрушено», отреагировал в Twitter на взрыв на Крымском мосту советник главы офиса президента Украины Михаил Подоляк. «Все украденное должно быть возвращено Украине», — заявил украинский чиновник. Крымский мост, соединяющий Керченский полуостров с Таманским, является самым длинным в России и Европе — его протяженность составляет 19 км. Его строительство началось в феврале 2016 года и полностью завершилось в декабре 2019 года. Стоимость проекта превысила 220 млрд руб. Автомобильную часть моста открыли в мае 2018 года. Пассажирские поезда по нему стали ходить с 23 декабря 2019 года, а регулярное железнодорожное грузовое сообщение — в июле 2020 года Пожар на Крымском мосту возник в 6:07 мск после подрыва грузовика, взрыв вызвал возгорание семи топливных цистерн, следовавших по железнодорожному пути. «Произошло частичное обрушение двух автомобильных пролетов моста. Арка над судоходной частью моста не повреждена», — сообщили в Национальном антитеррористическом комитете (НАК). СК завел уголовное дело, однако статью УК не уточнил. Президент Владимир Путин поручил сформировать правительственную комиссию, о произошедшем ему доложил премьер Михаил Мишустин. В парламенте Крыма обвинили в произошедшем украинскую сторону, заявив, что Киев «таки дотянулся кровавыми руками» до моста. «Тем, кто сейчас отправляется на фронты СВО, наглядно показано, с кем и за что мы воюем», — подчеркнул глава Госсовета республики Владимир Константинов. Он также выразил уверенность в необходимости «полного разгрома» Украины поскольку власти страны представляют опасность и могут «в любой момент огрызнуться». Власти Украины прежде не раз говорили, что рассматривают Крымский мост в качестве главной цели для ударов. Секретарь украинского Совета национальной безопасности и обороны (СНБО) Алексей Данилов указал, что военные ударят по Крымского мосту, если предоставится возможность. Генерал-майор Вооруженных сил Украины (ВСУ) Дмитрий Марченко называл Крымский мост «целью номер один». Эти заявления в Кремле сочли неприемлемыми и «анонсом теракта». «Вы знаете, у нас все-таки армия ответственная, и все эти угрозы берутся на заметку, дыма без огня не бывает. И я убежден, что все эти планы потерпят полный крах», — заявил глава российского МИДа Сергей Лавров. Зампред Совбеза Дмитрий Медведев предупредил, что угрожающие нанести удар по Крымскому мосту должны понимать, что станет ответной целью. Крым присоединился к России по результатам референдума в марте 2014 года — восемь с половиной лет назад. Украина, США, Евросоюз и большинство стран мира не согласились с действиями России, в Москве считают вопрос территориальной принадлежности Крыма закрытым. В Пентагоне неоднократно подчеркивали, что Украина может наносить удары по Крыму, поскольку Вашингтон не считает его территорией России."
36,Хуснуллин сообщил о скором вылете в Крым,https://www.rbc.ru/rbcfreenews/634133ad9a794798e76ecd8e,"Вице-премьер Марат Хуснуллин, который возглавил правительственную комиссию по взрыву на Крымском мосту, сообщил в «Телеграм», что в ближайшие часы вылетает в Крым. «Лично осмотрю повреждения моста. Будем на месте принимать решения, как в максимально короткие сроки восстановить его работу», — написал он. Хуснуллин возглавил созданную премьером Михаилом Мишустиным по поручению президента правительственную комиссию после взрыва на Крымском мосту, который произошел утром 8 октября. Причиной пожара в Национальном антитеррористическом комитете назвали подрыв грузовика, следовавшего по автомобильной дороге. В результате обрушились два пролета автомобильной части моста и загорелись цистерны на железнодорожных путях, которые находятся рядом. Следственный комитет завел уголовное дело, но не пояснил, по какой статье. В парламенте Крыма обвинили во взрыве «украинских вандалов», которые «таки сумели дотянуться окровавленными руками» до моста. Украинские власти до этого не раз называли Крымский мост ключевой целью для атаки. В МИД России на это отвечали, что российская армия взяла эти угрозы «на заметку»."
37,ВСУ обстреляли село в Белгородской области,https://www.rbc.ru/politics/08/10/2022/6341300c9a79479891037e7c,"Вооруженные силы Украины обстреляли село Бирюч Валуйского городского округа Белгородской области, сообщил в «Телеграм» губернатор Вячеслав Гладков. Ранена 16-летняя девушка, на место выехала бригада медиков. Гладков добавил, что информация о других последствиях уточняется. По данным Google Maps, село Бирюч находится менее чем в 1 км от границы с Харьковской областью. После начала спецоперации на Украине власти пограничных российских регионов регулярно сообщают об обстрелах со стороны Украины. В частности, в результате подобных действий 3 октября погибла 48-летняя женщина в Головчино, а 7 октября пострадал мирный житель, говорил Гладков. По той же причине с апреля в Белгородской области введен повышенный, желтый режим террористической угрозы, его регулярно продлевают — в последний раз до 22 октября. На этот же период продлен запрет на запуск в регионе фейерверков, петард и салютов."
38,Минпром Крыма убрал сообщение об ограничении продажи бакалеи,https://www.rbc.ru/politics/08/10/2022/634126699a794795f0d07d9b,"В Крыму ограничили отпуск бакалейных товаров до 3 кг в одни руки, чтобы избежать создания искусственного ажиотажа на фоне пожара на Крымском мосту и проблем с сообщением с материковой частью России, сообщил минпром региона. «В целях избежания искусственного ажиотажа отпуск товаров бакалейной группы ограничивается в одни руки до 3 кг», — говорится в сообщении. Однако позже сообщение пропало из телеграмм-канала ведомства. «Информацию убрали, потому что люди начали неправильно понимать. Ограничения в магазинах были введены еще в пандемийный период, везде размещены соответствующие объявления, сейчас ограничений не вводилось», — сообщила РБК заместитель министра промышленной политики Республики Крым Ирина Мезавцова. После выхода сообщения минпрома региона советник главы Крыма Олег Крючков заявил, что информация об ограничении продажи товаров в Крыму не соответствует действительности. По его словам, в ближайшее время будут даны дополнительные разъяснения. «Такие ограничения были введены еще в пандемийный период и до сих пор действуют. Никто ничего нового не вводил. Магазины сами отслеживают, чтобы не было излишнего ажиотажа», — пояснила РБК заместитель министра промышленной политики Крыма Ирина Мезавцова. Замминистра также заверила, что проблем с продовольствием в регионе нет. «Запасы продовольственных и непродовольственных товаров первой необходимости составляют до 55 суток. Причин для повышенного спроса нет», — сказала она. Утром 8 октября на Крымском мосту, который соединяет Керченский полуостров с Таманским, произошел пожар. Причиной возгорания назвали подрыв грузовика, из-за чего загорелись семь топливных цистерн в хвосте следовавшего в Крым состава. Глава крымского парламента Владимир Константинов обвинил в произошедшем «украинских вандалов». В результате ЧП никто не пострадал. СК возбудил уголовное дело (по какой статье, пока не называлось). Два автомобильных пролета моста частично обрушились, арка над судоходной частью не повреждена. Глава Крыма Сергей Аксенов говорил, что уцелела «одна автомобильная нитка из Керчи на Тамань». Пока прогнозов по срокам восстановления повреждения нет. Автомобильное и железнодорожное движение по мосту приостановлено. РЖД временно прекратили продажу билетов на поезда, следующие в Крым и обратно. Отменены также автобусные рейсы с полуострова. Власти решили запустить паромную переправу. Советник главы Крыма Олег Крючков заявил, что сухопутный коридор из Крыма в материковую Россию налажен по территории новых регионов. Крым граничит с Херсонской областью, которая по итогам референдума в конце сентября наряду с Запорожской областью, ДНР и ЛНР вошла в состав России. Власти Крыма и Севастополя заверили, что проблем с продовольствием и бензином в регионах не будет. По словам главы Севастополя Михаила Развожаева, запаса бензина хватит на 40 суток."
39,"Песков заявил, что прогнозов по срокам восстановления Крымского моста нет",https://www.rbc.ru/rbcfreenews/634121339a7947939a29a491,"Прогнозов по срокам восстановления Крымского моста, где утром произошел пожар, пока нет, заявил пресс-секретарь российского президента Дмитрий Песков, передает «РИА Новости». Вице-премьер Марат Хуснуллин сообщил, что обследование места происшествия уже ведется, после чего можно будет назвать сроки восстановления. Глава Крыма Сергей Аксенов сказал, что это будет возможно после тушения пожара. По данным источника ТАСС в экстренных службах, к 10:05 открытое горение ликвидировали. Утром 8 октября на Крымском мосту произошел пожар. В Национальном антитеррористическом комитете причиной возгорания назвали подрыв грузовика, из-за которого загорелись семь топливных цистерн в хвосте следовавшего в Крым состава. Два автомобильных пролета моста частично обрушились, арка над судоходной частью не повреждена. Аксенов говорил, что уцелела «одна автомобильная нитка из Керчи на Тамань». Автомобильное и железнодорожное движение по мосту приостановлено. РЖД временно прекратили продажу билетов на поезда, следующие в Крым и обратно. Отменены также автобусные рейсы из Крыма. Власти запустят паромную переправу. По предварительным данным, пострадавших в результате происшествия нет. Президент Владимир Путин поручил создать правительственную комиссию для расследования инцидента. СК в связи с произошедшим возбудил уголовное дело. Статья, по которой его завели, не называлась."
40,Минтранс заявил о запуске паромов после взрыва на Крымском мосту,https://www.rbc.ru/politics/08/10/2022/634124ef9a794796444b2e90,"Работа Керченской паромной переправы возобновляется после взрыва на Керченском мосту, сообщил представитель Минтранса РБК. «Для этих целей готова береговая инфраструктура. По состоянию на 8:30 первый паром начинает переход к терминалу для погрузки и начала работы, готовятся к выходу на переправу еще три парома различных судовладельцев», — сообщили в министерстве. В Минтрансе оценивают повреждения, а также сроки и объем восстановительных работ. Материал дополняется."
41,Власти оценили запасы бензина и продуктов в Крыму и Севастополе,https://www.rbc.ru/politics/08/10/2022/63411fb69a794794da396ed5,"В Севастополе не будет дефицита бензина и продуктов. Бензина хватит на 40 суток, «с продуктами такая же ситуация», сообщил губернатор Севастополя Михаил Развожаев. «Прошу севастопольцев сохранять спокойствие. Да, выезд через мост на материк в данный момент невозможен, поэтому большая просьба корректировать свои планы», — добавил глава Севастополя. Первый замминистра сельского хозяйства Крыма Алиме Зарединова сообщила РБК, что запасов продовольствия на полуострове достаточно. «Проблем никаких нет. Запасов продовольствия достаточно. Есть вариант сухопутной доставки», — заявила она. В министерстве энергетики России заявили, что на текущий момент Крым полностью обеспечен автомобильным топливом. «Запасов бензина и дизельного топлива на полуострове сейчас хватает минимум на 15 дней и уже идет работа по обеспечению продолжения подвоза», — говорится в сообщении ведомства. Сухопутный коридор из Крыма в материковую Россию налажен по территории новых регионов, заявил в телегам-канале советник главы Крыма Олег Крючков. «Заполнены стратегические нефтехранилища. Повреждена только одна нитка автомобильной части. Две полосы визуально целы», — написал он. Крым с севера граничит с Херсонской областью. Этот регион вместе с Запорожской областью, ЛНР и ДНР был присоединен к России после референдумов, прошедших в конце сентября. 30 сентября были подписаны договоры о принятии новых субъектов, затем их одобрили Госдума и Совет Федерации. 4 октября президент Владимир Путин подписал закон о ратификации договоров. О возгорании железнодорожных цистерн на Крымском мосту утром 8 октября сообщили местные власти, движение перекрыли. По данным НАК, на мосту был подорван грузовой автомобиль, что привело к обрушению двух пролетов автомобильной части сооружения. Взрыв привел к возгоранию семи топливных цистерн, проходивших по соседней части. Судоходная арка моста повреждения не получила, сообщали власти. Президент Владимир Путин поручил создать комиссию для расследования произошедшего. Следственный комитет завел уголовное дело (статью УК ведомство не уточнило). СК вслед за НАК сообщил об обрушении двух пролетов моста. По поручению главы ведомства Александра Бастрыкина на место происшествия выехали криминалисты СК. «Украинские вандалы таки сумели дотянуться своими окровавленными руками до Крымского моста», — написал глава госсовета Крыма Владимир Константинов."
42,СК завел уголовное дело о взрыве на Крымском мосту,https://www.rbc.ru/politics/08/10/2022/63411da79a7947939a29a485,"Следственный комитет возбудил уголовное дело в связи с подрывом на Крымском мосту. В сообщении СК в «Телеграм» не называется статья, по которой заведено дело. «По предварительной информации, сегодня утром на автомобильной части Крымского моста со стороны Таманского полуострова произошел подрыв грузового автомобиля, повлекший за собой возгорание семи топливных цистерн железнодорожного состава, следовавшего в направлении Крымского полуострова. В результате частично обрушились два автомобильных пролета», — заявили в СК. По поручению главы ведомства Александра Бастрыкина на место происшествия выехали криминалисты СК. Аналогичные данные в связи с произошедшем также сообщил Национальный антитеррористической комитет (НАК). «В 6:05 аппаратура показала ложную занятость на ж/д путях на железнодорожной части транспортного перехода через Керченский пролив. Произошло возгорание», — рассказали в пресс-службе Крымской железной дороги (КЖД). Крымский мост, соединяющий Керченский полуостров с Таманским, считается самым длинным в России и Европе: его протяженность составляет 19 км. Строительство сооружения началось в феврале 2016 года и полностью завершилось в декабре 2019-го. Стоимость проекта превысила 220 млрд руб. Автомобильную часть моста открыли в мае 2018 года. Пассажирские поезда по нему стали ходить с 23 декабря 2019-го, а регулярное железнодорожное грузовое сообщение было открыто в июле 2020 года. Автомобильное движение по мосту приостановлено, при этом судоходное движение по Керченскому проливу продолжается. По предварительным данным властей Крыма, взрыв и пожар не привели к повреждению судоходных арок, пострадавших нет, на подъездах к мосту разворачивают пункты питания и обогрева для водителей. Президент Владимир Путин поручил создать правительственную комиссию, об инциденте ему доложили премьер-министр Михаил Мишустин, главы МЧС и Минтранса Александр Куренков и Виталий Савельев, а также руководители силовых ведомств, сообщили в Кремле. Представитель президента Дмитрий Песков указал, что сроки восстановления моста пока не известны. В крымском парламенте обвинили во взрыве «украинских вандалов». «Таки сумели дотянуться своими окровавленными руками до Крымского моста», — написал глава госсовета республики Владимир Константинов. В Киеве прежде не раз называли этот мост ключевой целью для атаки. В российском МИДе говорили в ответ, что армия «взяла на заметку» угрозы."
43,В Крыму обвинили «украинских вандалов» в повреждении моста,https://www.rbc.ru/politics/08/10/2022/6341158c9a79479161002065,"Повреждения полотна Крымского моста вызваны действиями украинской стороны, однако последствия происшествия быстро восстановят, они не носят тяжелого характера, заявил глава госсовета республики Владимир Константинов в телеграм-канале. «Украинские вандалы таки сумели дотянуться своими окровавленными руками до Крымского моста. Им есть теперь чем гордиться: за 23 года своего хозяйствования они не сумели построить в Крыму ничего достойного внимания, а вот повредить полотно российского моста сумели», — написал он. Константинов выразил уверенность, что спокойная жизнь для Крыма возможна только после «полного разгрома киевских наркоманов и авантюристов», поскольку власти Украины представляют опасность и могут «в любой момент огрызнуться». «Тем, кто сейчас отправляется на фронты СВО, наглядно показано, с кем и за что мы воюем», — добавил глава крымского госсовета. Крымский мост, соединяющий Керченский полуостров с Таманским, считается самым длинным в России и Европе: его протяженность составляет 19 км. Строительство началось в феврале 2016 года и полностью завершилось в декабре 2019-го. Стоимость проекта превысила 220 млрд руб. Автомобильную часть моста открыли в мае 2018 года. Пассажирские поезда по нему стали ходить с 23 декабря 2019-го, а регулярное железнодорожное грузовое сообщение было открыто в июле 2020 года. На Крымском мосту утром 8 октября взорвался грузовик, из-за чего огонь распространился на семь топливных цистерн грузового состава, сообщили в Национальном антитеррористическом комитете (НАК). Два автомобильных пролета моста частично обрушены, однако арка над судоходной частью не получила повреждений, добавили в ведомстве."
